sequence_id,change_point,confidence
6__07_expert_legal_med__Medium-T-Beg,134,0.9046142372586607
6__07_expert_legal_med__Medium-T-End,222,0.7310839683059216
6__07_expert_legal_med__Medium-T-Mid,72,0.9414740723206474
7__01_nq_closed_book__High-N-Beg,169,0.8045185179324496
7__01_nq_closed_book__High-N-End,120,0.871772323876284
7__01_nq_closed_book__High-N-Mid,50,0.799262274444516
7__01_nq_closed_book__High-P-Beg,194,0.8067503747009015
7__01_nq_closed_book__High-P-End,135,0.9800044711639693
7__01_nq_closed_book__High-P-Mid,70,0.7862039583978819
7__01_nq_closed_book__High-T-Beg,85,0.7960618115677357
7__01_nq_closed_book__High-T-End,235,0.9017584735118434
7__01_nq_closed_book__High-T-Mid,74,0.922230193376296
7__01_nq_closed_book__Low-N-Beg,93,0.8493692123886998
7__01_nq_closed_book__Low-N-End,59,0.8922294886165126
7__01_nq_closed_book__Low-N-Mid,70,0.9290466797683665
7__01_nq_closed_book__Low-P-Beg,157,0.8604955672038684
7__01_nq_closed_book__Low-P-End,81,0.9551422577040909
7__01_nq_closed_book__Low-P-Mid,207,0.8199301444453503
7__01_nq_closed_book__Low-T-Beg,77,0.8284942559269224
7__01_nq_closed_book__Low-T-End,233,0.7064460833543444
7__01_nq_closed_book__Low-T-Mid,57,0.7549070611045818
7__01_nq_closed_book__Medium-N-Beg,140,0.8300342628956563
7__01_nq_closed_book__Medium-N-End,210,0.8173093423229396
7__01_nq_closed_book__Medium-N-Mid,103,0.7019250387734589
7__01_nq_closed_book__Medium-P-Beg,79,0.8106754135448166
7__01_nq_closed_book__Medium-P-End,180,0.7450067608130029
7__01_nq_closed_book__Medium-P-Mid,238,0.8362753775507468
7__01_nq_closed_book__Medium-T-Beg,106,0.8758378781596601
7__01_nq_closed_book__Medium-T-End,101,0.8590195174641854
7__01_nq_closed_book__Medium-T-Mid,151,0.7993221291613695
7__02_hotpot_citation__High-N-Beg,68,0.7916362782150038
7__02_hotpot_citation__High-N-End,153,0.8470424041476537
7__02_hotpot_citation__High-N-Mid,210,0.8924432019121993
7__02_hotpot_citation__High-P-Beg,139,0.8378452916168717
7__02_hotpot_citation__High-P-End,56,0.9855596530542026
7__02_hotpot_citation__High-P-Mid,195,0.9526095068154232
7__02_hotpot_citation__High-T-Beg,240,0.7614875719425508
7__02_hotpot_citation__High-T-End,121,0.8072599152653055
7__02_hotpot_citation__High-T-Mid,199,0.9444439013170938
7__02_hotpot_citation__Low-N-Beg,187,0.8598098028689323
7__02_hotpot_citation__Low-N-End,133,0.857796056811436
7__02_hotpot_citation__Low-N-Mid,150,0.7930754186635096
7__02_hotpot_citation__Low-P-Beg,79,0.9650342665475551
7__02_hotpot_citation__Low-P-End,242,0.9712184481907161
7__02_hotpot_citation__Low-P-Mid,130,0.7186290094511806
7__02_hotpot_citation__Low-T-Beg,212,0.7816452004175365
7__02_hotpot_citation__Low-T-End,118,0.7623953214244864
7__02_hotpot_citation__Low-T-Mid,234,0.8183329019033999
7__02_hotpot_citation__Medium-N-Beg,115,0.767021177615558
7__02_hotpot_citation__Medium-N-End,185,0.7972197886004878
7__02_hotpot_citation__Medium-N-Mid,128,0.8439548835501205
7__02_hotpot_citation__Medium-P-Beg,53,0.9604290243919366
7__02_hotpot_citation__Medium-P-End,210,0.9389190098717881
7__02_hotpot_citation__Medium-P-Mid,67,0.8680600958377644
7__02_hotpot_citation__Medium-T-Beg,150,0.7938052338782217
7__02_hotpot_citation__Medium-T-End,109,0.9794347253551526
7__02_hotpot_citation__Medium-T-Mid,192,0.8697636375265962
7__03_novelhop_multihop__High-N-Beg,77,0.9695967038176831
7__03_novelhop_multihop__High-N-End,187,0.8908931427543021
7__03_novelhop_multihop__High-N-Mid,94,0.7233836575526043
7__03_novelhop_multihop__High-P-Beg,220,0.9211658307736761
7__03_novelhop_multihop__High-P-End,109,0.7338669912267438
7__03_novelhop_multihop__High-P-Mid,95,0.8379861044823111
7__03_novelhop_multihop__High-T-Beg,140,0.7438811040120159
7__03_novelhop_multihop__High-T-End,179,0.7384846046633796
7__03_novelhop_multihop__High-T-Mid,200,0.9188736831361145
7__03_novelhop_multihop__Low-N-Beg,101,0.7909303560463574
7__03_novelhop_multihop__Low-N-End,215,0.7200300566349226
7__03_novelhop_multihop__Low-N-Mid,191,0.755757290208243
7__03_novelhop_multihop__Low-P-Beg,225,0.8311379525037297
7__03_novelhop_multihop__Low-P-End,225,0.8609302755883715
7__03_novelhop_multihop__Low-P-Mid,212,0.846264660628344
7__03_novelhop_multihop__Low-T-Beg,247,0.8237378417035136
7__03_novelhop_multihop__Low-T-End,196,0.7747307850289136
7__03_novelhop_multihop__Low-T-Mid,51,0.8356302601479942
7__03_novelhop_multihop__Medium-N-Beg,239,0.8346671092680648
7__03_novelhop_multihop__Medium-N-End,147,0.808771175912935
7__03_novelhop_multihop__Medium-N-Mid,129,0.831606486410394
7__03_novelhop_multihop__Medium-P-Beg,133,0.9019026063332655
7__03_novelhop_multihop__Medium-P-End,227,0.7051771139394923
7__03_novelhop_multihop__Medium-P-Mid,223,0.8514853360671215
7__03_novelhop_multihop__Medium-T-Beg,206,0.7596181294276093
7__03_novelhop_multihop__Medium-T-End,190,0.8767218267954296
7__03_novelhop_multihop__Medium-T-Mid,122,0.7273577271640971
7__04_temporal_recency__High-N-Beg,82,0.7419942610213494
7__04_temporal_recency__High-N-End,171,0.8116586074729815
7__04_temporal_recency__High-N-Mid,209,0.7759637858462549
7__04_temporal_recency__High-P-Beg,228,0.9089798559843142
7__04_temporal_recency__High-P-End,217,0.7591985893594437
7__04_temporal_recency__High-P-Mid,174,0.7110511426320666
7__04_temporal_recency__High-T-Beg,222,0.9697235852654367
7__04_temporal_recency__High-T-End,91,0.9665443781179168
7__04_temporal_recency__High-T-Mid,91,0.7370346372061615
7__04_temporal_recency__Low-N-Beg,220,0.8001205104289758
7__04_temporal_recency__Low-N-End,183,0.8855114635070032
7__04_temporal_recency__Low-N-Mid,80,0.747634540669486
7__04_temporal_recency__Low-P-Beg,178,0.9567285418391084
7__04_temporal_recency__Low-P-End,126,0.8381560890458355
7__04_temporal_recency__Low-P-Mid,117,0.9039320928488895
7__04_temporal_recency__Low-T-Beg,233,0.93131351402806
7__04_temporal_recency__Low-T-End,216,0.9709265306488299
7__04_temporal_recency__Low-T-Mid,164,0.9850180945337434
7__04_temporal_recency__Medium-N-Beg,133,0.9500860369045028
7__04_temporal_recency__Medium-N-End,121,0.9620776514414275
7__04_temporal_recency__Medium-N-Mid,139,0.923925058668803
7__04_temporal_recency__Medium-P-Beg,93,0.9315331612774344
7__04_temporal_recency__Medium-P-End,119,0.9550143542823195
7__04_temporal_recency__Medium-P-Mid,80,0.9392905928646078
7__04_temporal_recency__Medium-T-Beg,80,0.8665936295317089
7__04_temporal_recency__Medium-T-End,126,0.819528573299367
7__04_temporal_recency__Medium-T-Mid,121,0.7159880429980032
7__05_stackmath_numerical__High-N-Beg,234,0.8798876169056037
7__05_stackmath_numerical__High-N-End,111,0.8372617951930681
7__05_stackmath_numerical__High-N-Mid,78,0.712239848875069
7__05_stackmath_numerical__High-P-Beg,185,0.9717514368081044
7__05_stackmath_numerical__High-P-End,134,0.971489817015069
7__05_stackmath_numerical__High-P-Mid,211,0.7810202464924176
7__05_stackmath_numerical__High-T-Beg,132,0.8375851961148512
7__05_stackmath_numerical__High-T-End,200,0.764202663600458
7__05_stackmath_numerical__High-T-Mid,116,0.8657893272629928
7__05_stackmath_numerical__Low-N-Beg,116,0.7369930845737541
7__05_stackmath_numerical__Low-N-End,139,0.8376214561681623
7__05_stackmath_numerical__Low-N-Mid,141,0.7894263352493128
7__05_stackmath_numerical__Low-P-Beg,159,0.8801858829139618
7__05_stackmath_numerical__Low-P-End,79,0.850715833936393
7__05_stackmath_numerical__Low-P-Mid,115,0.8702995263187157
7__05_stackmath_numerical__Low-T-Beg,133,0.785965542528984
7__05_stackmath_numerical__Low-T-End,214,0.8133259525669204
7__05_stackmath_numerical__Low-T-Mid,199,0.7738681588113984
7__05_stackmath_numerical__Medium-N-Beg,223,0.9687722898326598
7__05_stackmath_numerical__Medium-N-End,207,0.9596747987184733
7__05_stackmath_numerical__Medium-N-Mid,216,0.9236857128347131
7__05_stackmath_numerical__Medium-P-Beg,209,0.7732715716691184
7__05_stackmath_numerical__Medium-P-End,238,0.93038750481315
7__05_stackmath_numerical__Medium-P-Mid,194,0.8596308898031692
7__05_stackmath_numerical__Medium-T-Beg,93,0.7173426908904834
7__05_stackmath_numerical__Medium-T-End,221,0.9412429688288558
7__05_stackmath_numerical__Medium-T-Mid,230,0.8246288615022774
7__06_policy_compliance__High-N-Beg,232,0.7084788365731619
7__06_policy_compliance__High-N-End,85,0.8452116076271652
7__06_policy_compliance__High-N-Mid,155,0.813807082161287
7__06_policy_compliance__High-P-Beg,132,0.8792413982235926
7__06_policy_compliance__High-P-End,105,0.7415320883236532
7__06_policy_compliance__High-P-Mid,247,0.7159691395933703
7__06_policy_compliance__High-T-Beg,115,0.9624265940935992
7__06_policy_compliance__High-T-End,113,0.7578065336907592
7__06_policy_compliance__High-T-Mid,236,0.8886367126677854
7__06_policy_compliance__Low-N-Beg,163,0.7784415439926291
7__06_policy_compliance__Low-N-End,52,0.8103008098872592
7__06_policy_compliance__Low-N-Mid,62,0.7446570073293135
7__06_policy_compliance__Low-P-Beg,210,0.8983772132893174
7__06_policy_compliance__Low-P-End,121,0.7362986753448555
7__06_policy_compliance__Low-P-Mid,60,0.8121065661922346
7__06_policy_compliance__Low-T-Beg,241,0.736049633447928
7__06_policy_compliance__Low-T-End,157,0.7311649138399867
7__06_policy_compliance__Low-T-Mid,111,0.7099496424264335
7__06_policy_compliance__Medium-N-Beg,137,0.8415989986711585
7__06_policy_compliance__Medium-N-End,62,0.7237494666901028
7__06_policy_compliance__Medium-N-Mid,139,0.9681145857425977
7__06_policy_compliance__Medium-P-Beg,120,0.7458563299286501
7__06_policy_compliance__Medium-P-End,178,0.7978310646612063
7__06_policy_compliance__Medium-P-Mid,212,0.8188383000423997
7__06_policy_compliance__Medium-T-Beg,51,0.8751854581507867
7__06_policy_compliance__Medium-T-End,136,0.7007533790564153
7__06_policy_compliance__Medium-T-Mid,176,0.9855714228780503
7__07_expert_legal_med__High-N-Beg,167,0.9616886527718373
7__07_expert_legal_med__High-N-End,63,0.9882159376627626
7__07_expert_legal_med__High-N-Mid,87,0.9045781749532644
7__07_expert_legal_med__High-P-Beg,145,0.8740090555702555
7__07_expert_legal_med__High-P-End,150,0.8468845437188192
7__07_expert_legal_med__High-P-Mid,205,0.8633982595407246
7__07_expert_legal_med__High-T-Beg,219,0.7337183158446388
7__07_expert_legal_med__High-T-End,248,0.8344344018703669
7__07_expert_legal_med__High-T-Mid,208,0.749987891627891
7__07_expert_legal_med__Low-N-Beg,56,0.9256861371735037
7__07_expert_legal_med__Low-N-End,219,0.8348659831765204
7__07_expert_legal_med__Low-N-Mid,238,0.8640976564896218
7__07_expert_legal_med__Low-P-Beg,163,0.7182752274982492
7__07_expert_legal_med__Low-P-End,119,0.7832258633761228
7__07_expert_legal_med__Low-P-Mid,156,0.9283551758082096
7__07_expert_legal_med__Low-T-Beg,163,0.9491291603914402
7__07_expert_legal_med__Low-T-End,143,0.7193538954129339
7__07_expert_legal_med__Low-T-Mid,183,0.7648728991967481
7__07_expert_legal_med__Medium-N-Beg,211,0.8225609845725588
7__07_expert_legal_med__Medium-N-End,82,0.8306000911953404
7__07_expert_legal_med__Medium-N-Mid,211,0.7390427673934562
7__07_expert_legal_med__Medium-P-Beg,109,0.8089478701449426
7__07_expert_legal_med__Medium-P-End,198,0.8671681673125751
7__07_expert_legal_med__Medium-P-Mid,167,0.788959574025967
7__07_expert_legal_med__Medium-T-Beg,241,0.7293934208129452
7__07_expert_legal_med__Medium-T-End,198,0.9468565853586683
7__07_expert_legal_med__Medium-T-Mid,234,0.7165066010874732
8__01_nq_closed_book__High-N-Beg,240,0.8085977304492582
8__01_nq_closed_book__High-N-End,102,0.8195426776235832
8__01_nq_closed_book__High-N-Mid,246,0.906204218357489
8__01_nq_closed_book__High-P-Beg,66,0.7027279356129483
8__01_nq_closed_book__High-P-End,168,0.8458283129577665
8__01_nq_closed_book__High-P-Mid,240,0.9165104472275839
8__01_nq_closed_book__High-T-Beg,206,0.8123566158657578
8__01_nq_closed_book__High-T-End,148,0.8829742642153764
8__01_nq_closed_book__High-T-Mid,186,0.7983304907914983
8__01_nq_closed_book__Low-N-Beg,120,0.8756867827266508
8__01_nq_closed_book__Low-N-End,124,0.9211388886302132
8__01_nq_closed_book__Low-N-Mid,154,0.8807537180793399
8__01_nq_closed_book__Low-P-Beg,170,0.7386748034009297
8__01_nq_closed_book__Low-P-End,151,0.8899166588068006
8__01_nq_closed_book__Low-P-Mid,104,0.7665081022242567
8__01_nq_closed_book__Low-T-Beg,129,0.9108796630715398
8__01_nq_closed_book__Low-T-End,76,0.8328064983645751
8__01_nq_closed_book__Low-T-Mid,121,0.8591375953980996
8__01_nq_closed_book__Medium-N-Beg,203,0.7688222207962266
8__01_nq_closed_book__Medium-N-End,148,0.8063597664439415
8__01_nq_closed_book__Medium-N-Mid,61,0.7638002610920821
8__01_nq_closed_book__Medium-P-Beg,162,0.9820313665298217
8__01_nq_closed_book__Medium-P-End,157,0.8261676445252356
8__01_nq_closed_book__Medium-P-Mid,166,0.8010726822280927
8__01_nq_closed_book__Medium-T-Beg,236,0.9773451399805377
8__01_nq_closed_book__Medium-T-End,83,0.8634978637751456
8__01_nq_closed_book__Medium-T-Mid,57,0.7090904494980234
8__02_hotpot_citation__High-N-Beg,117,0.7476884876840382
8__02_hotpot_citation__High-N-End,132,0.8440876097519574
8__02_hotpot_citation__High-N-Mid,191,0.8374338156521509
8__02_hotpot_citation__High-P-Beg,238,0.9141619482581727
8__02_hotpot_citation__High-P-End,144,0.9622978721045963
8__02_hotpot_citation__High-P-Mid,72,0.748301916164813
8__02_hotpot_citation__High-T-Beg,231,0.7480912359763603
8__02_hotpot_citation__High-T-End,184,0.8685376395133059
8__02_hotpot_citation__High-T-Mid,224,0.7424604463695292
8__02_hotpot_citation__Low-N-Beg,225,0.936580382560698
8__02_hotpot_citation__Low-N-End,146,0.9241782375374172
8__02_hotpot_citation__Low-N-Mid,220,0.7377855981125157
8__02_hotpot_citation__Low-P-Beg,244,0.8514349075416325
8__02_hotpot_citation__Low-P-End,92,0.9629057603753919
8__02_hotpot_citation__Low-P-Mid,92,0.8460574322761293
8__02_hotpot_citation__Low-T-Beg,106,0.7578919187172518
8__02_hotpot_citation__Low-T-End,114,0.8850092437337289
8__02_hotpot_citation__Low-T-Mid,158,0.8761787426406924
8__02_hotpot_citation__Medium-N-Beg,142,0.7798179603086346
8__02_hotpot_citation__Medium-N-End,64,0.7192201072391355
8__02_hotpot_citation__Medium-N-Mid,205,0.7714793928200813
8__02_hotpot_citation__Medium-P-Beg,235,0.7788444370701177
8__02_hotpot_citation__Medium-P-End,82,0.8547797700766759
8__02_hotpot_citation__Medium-P-Mid,233,0.7062208340555527
8__02_hotpot_citation__Medium-T-Beg,248,0.7454840295179301
8__02_hotpot_citation__Medium-T-End,198,0.8143103814660073
8__02_hotpot_citation__Medium-T-Mid,127,0.9610555252460209
8__03_novelhop_multihop__High-N-Beg,85,0.8657038536824386
8__03_novelhop_multihop__High-N-End,183,0.7377776677876667
8__03_novelhop_multihop__High-N-Mid,115,0.9118695274057348
8__03_novelhop_multihop__High-P-Beg,87,0.9332785937432492
8__03_novelhop_multihop__High-P-End,236,0.7600192095910687
8__03_novelhop_multihop__High-P-Mid,150,0.7355591447666295
8__03_novelhop_multihop__High-T-Beg,212,0.9524409197054979
8__03_novelhop_multihop__High-T-End,167,0.7238927901694393
8__03_novelhop_multihop__High-T-Mid,109,0.7505724131468532
8__03_novelhop_multihop__Low-N-Beg,155,0.8840697686451251
8__03_novelhop_multihop__Low-N-End,113,0.9662573808376149
8__03_novelhop_multihop__Low-N-Mid,242,0.9692992198030752
8__03_novelhop_multihop__Low-P-Beg,102,0.71951036046763
8__03_novelhop_multihop__Low-P-End,107,0.7184034102695562
8__03_novelhop_multihop__Low-P-Mid,182,0.9654523386691909
8__03_novelhop_multihop__Low-T-Beg,174,0.7990585135544924
8__03_novelhop_multihop__Low-T-End,166,0.7292966863613969
8__03_novelhop_multihop__Low-T-Mid,91,0.7712847909757414
8__03_novelhop_multihop__Medium-N-Beg,200,0.9575516454878009
8__03_novelhop_multihop__Medium-N-End,165,0.7115498758409574
8__03_novelhop_multihop__Medium-N-Mid,136,0.7206036352214611
8__03_novelhop_multihop__Medium-P-Beg,210,0.7406885632632966
8__03_novelhop_multihop__Medium-P-End,165,0.898898171164092
8__03_novelhop_multihop__Medium-P-Mid,220,0.7579294305199675
8__03_novelhop_multihop__Medium-T-Beg,50,0.7638595620859472
8__03_novelhop_multihop__Medium-T-End,217,0.7470101468066764
8__03_novelhop_multihop__Medium-T-Mid,245,0.705385297198676
8__04_temporal_recency__High-N-Beg,78,0.7694178112997077
8__04_temporal_recency__High-N-End,107,0.9029239203934992
8__04_temporal_recency__High-N-Mid,53,0.8988627518414615
8__04_temporal_recency__High-P-Beg,81,0.7542237776654586
8__04_temporal_recency__High-P-End,63,0.9675279274793851
8__04_temporal_recency__High-P-Mid,118,0.8982270132524952
8__04_temporal_recency__High-T-Beg,124,0.9687541350465364
8__04_temporal_recency__High-T-End,71,0.731331544224882
8__04_temporal_recency__High-T-Mid,72,0.9607687148975045
8__04_temporal_recency__Low-N-Beg,224,0.7055513326339307
8__04_temporal_recency__Low-N-End,62,0.7737979010582978
8__04_temporal_recency__Low-N-Mid,58,0.7850129171533102
8__04_temporal_recency__Low-P-Beg,201,0.7670071807048158
8__04_temporal_recency__Low-P-End,57,0.706692298587205
8__04_temporal_recency__Low-P-Mid,112,0.8723367252755276
8__04_temporal_recency__Low-T-Beg,165,0.7491611083395493
8__04_temporal_recency__Low-T-End,114,0.8504689505538995
8__04_temporal_recency__Low-T-Mid,154,0.9097501133914716
8__04_temporal_recency__Medium-N-Beg,53,0.8269711091059696
8__04_temporal_recency__Medium-N-End,211,0.7390630331126966
8__04_temporal_recency__Medium-N-Mid,200,0.8374870524455397
8__04_temporal_recency__Medium-P-Beg,89,0.8112640797796962
8__04_temporal_recency__Medium-P-End,240,0.9697281879040325
8__04_temporal_recency__Medium-P-Mid,79,0.8550602281759515
8__04_temporal_recency__Medium-T-Beg,59,0.9885884272320643
8__04_temporal_recency__Medium-T-End,133,0.9099155111063516
8__04_temporal_recency__Medium-T-Mid,168,0.9225489752102429
8__05_stackmath_numerical__High-N-Beg,228,0.8957605358956924
8__05_stackmath_numerical__High-N-End,88,0.9860635242695529
8__05_stackmath_numerical__High-N-Mid,93,0.9345902808219841
8__05_stackmath_numerical__High-P-Beg,98,0.8025547517894208
8__05_stackmath_numerical__High-P-End,150,0.8097019367856901
8__05_stackmath_numerical__High-P-Mid,217,0.9840733452212451
8__05_stackmath_numerical__High-T-Beg,62,0.7544069394698021
8__05_stackmath_numerical__High-T-End,147,0.7739009468223436
8__05_stackmath_numerical__High-T-Mid,240,0.7406817983891734
8__05_stackmath_numerical__Low-N-Beg,122,0.7095275379176169
8__05_stackmath_numerical__Low-N-End,63,0.9420636367632192
8__05_stackmath_numerical__Low-N-Mid,249,0.7827983000422587
8__05_stackmath_numerical__Low-P-Beg,214,0.9634627470467904
8__05_stackmath_numerical__Low-P-End,154,0.7036858622646635
8__05_stackmath_numerical__Low-P-Mid,193,0.8914557339994317
8__05_stackmath_numerical__Low-T-Beg,162,0.7546788028011582
8__05_stackmath_numerical__Low-T-End,183,0.9874217379312931
8__05_stackmath_numerical__Low-T-Mid,98,0.790922770525658
8__05_stackmath_numerical__Medium-N-Beg,99,0.9075876774989506
8__05_stackmath_numerical__Medium-N-End,162,0.820043900328764
8__05_stackmath_numerical__Medium-N-Mid,84,0.7919487976265878
8__05_stackmath_numerical__Medium-P-Beg,175,0.7063073377731028
8__05_stackmath_numerical__Medium-P-End,144,0.8531713718533083
8__05_stackmath_numerical__Medium-P-Mid,213,0.9418202332847148
8__05_stackmath_numerical__Medium-T-Beg,90,0.7671314314416658
8__05_stackmath_numerical__Medium-T-End,97,0.7995376612191895
8__05_stackmath_numerical__Medium-T-Mid,229,0.7163000574956538
8__06_policy_compliance__High-N-Beg,89,0.922539004034839
8__06_policy_compliance__High-N-End,160,0.872335088599802
8__06_policy_compliance__High-N-Mid,84,0.797164300528294
8__06_policy_compliance__High-P-Beg,103,0.9532217215339223
8__06_policy_compliance__High-P-End,154,0.8132981646525104
8__06_policy_compliance__High-P-Mid,233,0.7116596878324217
8__06_policy_compliance__High-T-Beg,218,0.878000135961629
8__06_policy_compliance__High-T-End,164,0.975996818042649
8__06_policy_compliance__High-T-Mid,130,0.8606949525003346
8__06_policy_compliance__Low-N-Beg,185,0.842372689236291
8__06_policy_compliance__Low-N-End,205,0.9423529096348169
8__06_policy_compliance__Low-N-Mid,83,0.9892505245821637
8__06_policy_compliance__Low-P-Beg,244,0.8613779454786298
8__06_policy_compliance__Low-P-End,149,0.9769156315888738
8__06_policy_compliance__Low-P-Mid,174,0.9624270568678157
8__06_policy_compliance__Low-T-Beg,203,0.7304272716993248
8__06_policy_compliance__Low-T-End,205,0.9281529024923703
8__06_policy_compliance__Low-T-Mid,68,0.9475573206784674
8__06_policy_compliance__Medium-N-Beg,64,0.8777308786408451
8__06_policy_compliance__Medium-N-End,146,0.8464571075398035
8__06_policy_compliance__Medium-N-Mid,150,0.7490874774553605
8__06_policy_compliance__Medium-P-Beg,169,0.7705209925894008
8__06_policy_compliance__Medium-P-End,84,0.8477717968201628
8__06_policy_compliance__Medium-P-Mid,209,0.9656013362607381
8__06_policy_compliance__Medium-T-Beg,51,0.9666117856573301
8__06_policy_compliance__Medium-T-End,94,0.8224707271987745
8__06_policy_compliance__Medium-T-Mid,128,0.8372943888235979
8__07_expert_legal_med__High-N-Beg,83,0.7725927627699857
8__07_expert_legal_med__High-N-End,131,0.9699043884007394
8__07_expert_legal_med__High-N-Mid,85,0.8319692808538318
8__07_expert_legal_med__High-P-Beg,113,0.7438304682765795
8__07_expert_legal_med__High-P-End,212,0.7823474644739483
8__07_expert_legal_med__High-P-Mid,248,0.7321127102175081
8__07_expert_legal_med__High-T-Beg,58,0.8669159272786405
8__07_expert_legal_med__High-T-End,244,0.9743359483135143
8__07_expert_legal_med__High-T-Mid,113,0.7768933677504818
8__07_expert_legal_med__Low-N-Beg,215,0.850662236475733
8__07_expert_legal_med__Low-N-End,153,0.9230934063002763
8__07_expert_legal_med__Low-N-Mid,52,0.8587323751271955
8__07_expert_legal_med__Low-P-Beg,150,0.7676382721603023
8__07_expert_legal_med__Low-P-End,242,0.77622270160949
8__07_expert_legal_med__Low-P-Mid,159,0.8564405727668134
8__07_expert_legal_med__Low-T-Beg,95,0.8357042877927526
8__07_expert_legal_med__Low-T-End,134,0.7736484804030473
8__07_expert_legal_med__Low-T-Mid,190,0.9800368538574156
8__07_expert_legal_med__Medium-N-Beg,109,0.8508023012001174
8__07_expert_legal_med__Medium-N-End,180,0.7542759021446496
8__07_expert_legal_med__Medium-N-Mid,166,0.8210563568762729
8__07_expert_legal_med__Medium-P-Beg,177,0.7361917902079826
8__07_expert_legal_med__Medium-P-End,216,0.7119938623245852
8__07_expert_legal_med__Medium-P-Mid,164,0.8082142086507236
8__07_expert_legal_med__Medium-T-Beg,165,0.8443723081222643
8__07_expert_legal_med__Medium-T-End,103,0.8636823606334211
8__07_expert_legal_med__Medium-T-Mid,75,0.7694095289534791
9__01_nq_closed_book__High-N-Beg,58,0.7555875199516865
9__01_nq_closed_book__High-N-End,81,0.914710284550938
9__01_nq_closed_book__High-N-Mid,168,0.8420219790423965
9__01_nq_closed_book__High-P-Beg,137,0.8306549741142819
9__01_nq_closed_book__High-P-End,64,0.703158056473904
9__01_nq_closed_book__High-P-Mid,72,0.8839960061577375
9__01_nq_closed_book__High-T-Beg,132,0.9293823419539357
9__01_nq_closed_book__High-T-End,178,0.9550215255325804
9__01_nq_closed_book__High-T-Mid,131,0.9831473075486399
9__01_nq_closed_book__Low-N-Beg,85,0.7286305363273762
9__01_nq_closed_book__Low-N-End,242,0.7359379489958328
9__01_nq_closed_book__Low-N-Mid,184,0.8628822802168691
9__01_nq_closed_book__Low-P-Beg,82,0.903328682944207
9__01_nq_closed_book__Low-P-End,148,0.7029393560741707
9__01_nq_closed_book__Low-P-Mid,211,0.7218425159535409
9__01_nq_closed_book__Low-T-Beg,154,0.7213362950627709
9__01_nq_closed_book__Low-T-End,70,0.8819110407263506
9__01_nq_closed_book__Low-T-Mid,246,0.7619695372071633
9__01_nq_closed_book__Medium-N-Beg,244,0.987006110857218
9__01_nq_closed_book__Medium-N-End,180,0.8067664505190629
9__01_nq_closed_book__Medium-N-Mid,101,0.7451544160568946
9__01_nq_closed_book__Medium-P-Beg,92,0.9187969229629738
9__01_nq_closed_book__Medium-P-End,131,0.8710544251852582
9__01_nq_closed_book__Medium-P-Mid,242,0.7804775139827396
9__01_nq_closed_book__Medium-T-Beg,84,0.9823770978086219
9__01_nq_closed_book__Medium-T-End,107,0.8137172457486328
9__01_nq_closed_book__Medium-T-Mid,131,0.9767743251781194
9__02_hotpot_citation__High-N-Beg,136,0.8627797835556767
9__02_hotpot_citation__High-N-End,70,0.89862839716687
9__02_hotpot_citation__High-N-Mid,178,0.9386609853323092
9__02_hotpot_citation__High-P-Beg,71,0.9775189355402414
9__02_hotpot_citation__High-P-End,89,0.7615829133465087
9__02_hotpot_citation__High-P-Mid,85,0.9747358341323069
9__02_hotpot_citation__High-T-Beg,213,0.7354891196906331
9__02_hotpot_citation__High-T-End,129,0.8446053049735963
9__02_hotpot_citation__High-T-Mid,231,0.9434958650226748
9__02_hotpot_citation__Low-N-Beg,205,0.8698100951869867
9__02_hotpot_citation__Low-N-End,194,0.8153766087120349
9__02_hotpot_citation__Low-N-Mid,172,0.9288432693515898
9__02_hotpot_citation__Low-P-Beg,125,0.8102389175597038
9__02_hotpot_citation__Low-P-End,54,0.8854435501547384
9__02_hotpot_citation__Low-P-Mid,112,0.9158466231427904
9__02_hotpot_citation__Low-T-Beg,214,0.892476955478902
9__02_hotpot_citation__Low-T-End,65,0.9851784704084043
9__02_hotpot_citation__Low-T-Mid,191,0.8341227379656201
9__02_hotpot_citation__Medium-N-Beg,245,0.9543297675077645
9__02_hotpot_citation__Medium-N-End,226,0.9781367676473383
9__02_hotpot_citation__Medium-N-Mid,218,0.9619961191428787
9__02_hotpot_citation__Medium-P-Beg,198,0.9539961518147424
9__02_hotpot_citation__Medium-P-End,129,0.7267983378363185
9__02_hotpot_citation__Medium-P-Mid,142,0.8701743103494458
9__02_hotpot_citation__Medium-T-Beg,57,0.7056697319206352
9__02_hotpot_citation__Medium-T-End,97,0.7405333464777097
9__02_hotpot_citation__Medium-T-Mid,75,0.7277735813410481
9__03_novelhop_multihop__High-N-Beg,68,0.7717826823028586
9__03_novelhop_multihop__High-N-End,98,0.8663327442388955
9__03_novelhop_multihop__High-N-Mid,109,0.7813143846388576
9__03_novelhop_multihop__High-P-Beg,204,0.8612019711162374
9__03_novelhop_multihop__High-P-End,93,0.8151924210936033
9__03_novelhop_multihop__High-P-Mid,157,0.7150081742401989
9__03_novelhop_multihop__High-T-Beg,90,0.8412613421726876
9__03_novelhop_multihop__High-T-End,167,0.7467141439495522
9__03_novelhop_multihop__High-T-Mid,86,0.782775802276235
9__03_novelhop_multihop__Low-N-Beg,220,0.9799879070421118
9__03_novelhop_multihop__Low-N-End,127,0.8341039239674213
9__03_novelhop_multihop__Low-N-Mid,198,0.7147996883224309
